command,value,baseline_value,default_source,config_file,line,section,target_file,notes
r.DOF.Scatter.EnableBokehSettings,1,1,engine_base_scalability,Config/DefaultScalability.ini,823,PostProcessQuality@Cine,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.DOF.Scatter.MaxSpriteRatio,0.1,0.25,engine_base_scalability,Config/DefaultScalability.ini,824,PostProcessQuality@Cine,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.DOF.Recombine.Quality,1,2,engine_base_scalability,Config/DefaultScalability.ini,825,PostProcessQuality@Cine,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.DOF.Recombine.EnableBokehSettings,0,1,engine_base_scalability,Config/DefaultScalability.ini,826,PostProcessQuality@Cine,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.DOF.TemporalAAQuality,1,1,engine_base_scalability,Config/DefaultScalability.ini,827,PostProcessQuality@Cine,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.DOF.Kernel.MaxForegroundRadius,0.025,0.025,engine_base_scalability,Config/DefaultScalability.ini,828,PostProcessQuality@Cine,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.DOF.Kernel.MaxBackgroundRadius,0.025,0.025,engine_base_scalability,Config/DefaultScalability.ini,829,PostProcessQuality@Cine,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.MipMapLODBias,2,0.0,source_registration_default,Config/DefaultScalability.ini,833,TextureQuality@0,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Streaming.MipBias,2,16,engine_base_scalability,Config/DefaultScalability.ini,834,TextureQuality@0,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Streaming.AmortizeCPUToGPUCopy,1,1,engine_base_scalability,Config/DefaultScalability.ini,835,TextureQuality@0,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Streaming.MaxNumTexturesToStreamPerFrame,1,1,engine_base_scalability,Config/DefaultScalability.ini,836,TextureQuality@0,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Streaming.Boost,0.3,0.3,engine_base_scalability,Config/DefaultScalability.ini,837,TextureQuality@0,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.MaxAnisotropy,0,1,engine_base_scalability,Config/DefaultScalability.ini,838,TextureQuality@0,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.VT.MaxAnisotropy,4,4,engine_base_scalability,Config/DefaultScalability.ini,839,TextureQuality@0,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.VT.MaxTilesProducedPerFrame,30,32,source_registration_default,Config/DefaultScalability.ini,840,TextureQuality@0,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.VT.PoolSizeScale,0.6,1.0,source_registration_default,Config/DefaultScalability.ini,841,TextureQuality@0,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.VHM.Enable,0,1,source_registration_default,Config/DefaultScalability.ini,842,TextureQuality@0,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Streaming.LimitPoolSizeToVRAM,1,1,engine_base_scalability,Config/DefaultScalability.ini,845,TextureQuality@0,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Streaming.PoolSize,400,400,engine_base_scalability,Config/DefaultScalability.ini,846,TextureQuality@0,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Streaming.MaxEffectiveScreenSize,0,0f,engine_base_scalability,Config/DefaultScalability.ini,847,TextureQuality@0,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Streaming.PoolSizeForMeshes,200,-1,source_registration_default,Config/DefaultScalability.ini,849,TextureQuality@0,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.MipMapLODBias,1,0.0,source_registration_default,Config/DefaultScalability.ini,853,TextureQuality@1,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Streaming.MipBias,1,1,engine_base_scalability,Config/DefaultScalability.ini,854,TextureQuality@1,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Streaming.AmortizeCPUToGPUCopy,0,0,engine_base_scalability,Config/DefaultScalability.ini,855,TextureQuality@1,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Streaming.MaxNumTexturesToStreamPerFrame,0,0,engine_base_scalability,Config/DefaultScalability.ini,856,TextureQuality@1,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Streaming.Boost,1,1,engine_base_scalability,Config/DefaultScalability.ini,857,TextureQuality@1,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.MaxAnisotropy,2,2,engine_base_scalability,Config/DefaultScalability.ini,858,TextureQuality@1,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.VT.MaxAnisotropy,4,4,engine_base_scalability,Config/DefaultScalability.ini,859,TextureQuality@1,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.VT.MaxTilesProducedPerFrame,30,32,source_registration_default,Config/DefaultScalability.ini,860,TextureQuality@1,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.VT.PoolSizeScale,0.7,1.0,source_registration_default,Config/DefaultScalability.ini,861,TextureQuality@1,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.VHM.Enable,1,1,source_registration_default,Config/DefaultScalability.ini,862,TextureQuality@1,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Streaming.LimitPoolSizeToVRAM,1,1,engine_base_scalability,Config/DefaultScalability.ini,865,TextureQuality@1,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Streaming.PoolSize,600,600,engine_base_scalability,Config/DefaultScalability.ini,866,TextureQuality@1,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Streaming.MaxEffectiveScreenSize,0,0,engine_base_scalability,Config/DefaultScalability.ini,867,TextureQuality@1,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Streaming.PoolSizeForMeshes,200,-1,source_registration_default,Config/DefaultScalability.ini,869,TextureQuality@1,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.MipMapLODBias,1,0.0,source_registration_default,Config/DefaultScalability.ini,873,TextureQuality@2,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Streaming.MipBias,1,0,engine_base_scalability,Config/DefaultScalability.ini,874,TextureQuality@2,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Streaming.AmortizeCPUToGPUCopy,0,0,engine_base_scalability,Config/DefaultScalability.ini,875,TextureQuality@2,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Streaming.MaxNumTexturesToStreamPerFrame,0,0,engine_base_scalability,Config/DefaultScalability.ini,876,TextureQuality@2,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Streaming.Boost,1,1,engine_base_scalability,Config/DefaultScalability.ini,877,TextureQuality@2,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.MaxAnisotropy,4,4,engine_base_scalability,Config/DefaultScalability.ini,878,TextureQuality@2,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.VT.MaxAnisotropy,8,8,engine_base_scalability,Config/DefaultScalability.ini,879,TextureQuality@2,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.VT.MaxUploadsPerFrame,64,2,source_registration_default,Config/DefaultScalability.ini,880,TextureQuality@2,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.VT.MaxContinuousUpdatesPerFrameInEditor,8,8,source_registration_default,Config/DefaultScalability.ini,881,TextureQuality@2,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.VT.MaxContinuousUpdatesPerFrame,8,1,source_registration_default,Config/DefaultScalability.ini,882,TextureQuality@2,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.VT.MaxTilesProducedPerFrame,30,32,source_registration_default,Config/DefaultScalability.ini,883,TextureQuality@2,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.VT.PoolSizeScale,0.8,1.0,source_registration_default,Config/DefaultScalability.ini,884,TextureQuality@2,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.VHM.Enable,1,1,source_registration_default,Config/DefaultScalability.ini,885,TextureQuality@2,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Streaming.LimitPoolSizeToVRAM,1,1,engine_base_scalability,Config/DefaultScalability.ini,888,TextureQuality@2,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Streaming.PoolSize,800,800,engine_base_scalability,Config/DefaultScalability.ini,889,TextureQuality@2,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Streaming.MaxEffectiveScreenSize,0,0,engine_base_scalability,Config/DefaultScalability.ini,890,TextureQuality@2,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Streaming.PoolSizeForMeshes,200,-1,source_registration_default,Config/DefaultScalability.ini,892,TextureQuality@2,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.MipMapLODBias,0,0.0,source_registration_default,Config/DefaultScalability.ini,896,TextureQuality@3,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Streaming.MipBias,0,0,engine_base_scalability,Config/DefaultScalability.ini,897,TextureQuality@3,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Streaming.AmortizeCPUToGPUCopy,0,0,engine_base_scalability,Config/DefaultScalability.ini,898,TextureQuality@3,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Streaming.MaxNumTexturesToStreamPerFrame,0,0,engine_base_scalability,Config/DefaultScalability.ini,899,TextureQuality@3,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Streaming.Boost,1,1,engine_base_scalability,Config/DefaultScalability.ini,900,TextureQuality@3,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.MaxAnisotropy,8,8,engine_base_scalability,Config/DefaultScalability.ini,901,TextureQuality@3,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.VT.MaxAnisotropy,8,8,engine_base_scalability,Config/DefaultScalability.ini,902,TextureQuality@3,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Streaming.LimitPoolSizeToVRAM,0,0,engine_base_scalability,Config/DefaultScalability.ini,903,TextureQuality@3,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Streaming.PoolSize,1000,1000,engine_base_scalability,Config/DefaultScalability.ini,904,TextureQuality@3,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
